Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
gl-0511.jpg,glioma,198.8074601715687,333.21411764705886,170.93224571078434,323.6956093810074,0.46608286532791504,0.38312010692637616,0.46830817481190057,0.3828787496573342,6.474433210784314,8.66340638216071,5.908164828431374,8.663667820069204,7.518691428701484,7.824515702530564,7.4574087456269815,7.829262189830581,0.005899260101846346,0.004556039414054364,0.005973905206230777,0.004619961831141455,0.07680664100093394,0.06749844008608172,0.07729104221208805,0.06797030109644546,0.9670496096928427,0.9447485833031469,0.9716773813321545,0.9463268634540518
gl-0216.jpg,glioma,93.47561274509803,155.2493656286044,72.11700367647059,145.71687812379855,0.7129831937654695,0.6570489293049351,0.7133497441157981,0.660428143038844,3.213694852941177,4.329104190695887,2.9036458333333335,4.217362552864284,4.866684619187278,5.0891699112819255,4.839409072118077,5.074015773433626,0.10960990310311089,0.10431790156715226,0.10996995995568111,0.10440418311296296,0.3310738635155468,0.32298281930646444,0.3316171888724725,0.32311636156803164,0.9763945869917723,0.9608571469458044,0.9817882803149826,0.9632605626127912
gl-0030.jpg,glioma,209.8302083333334,290.9681199538639,137.60340073529412,329.2491195693964,0.5349413132388721,0.4633176990154086,0.5259758693400176,0.45647329897968125,5.809712009803923,7.453164167627837,5.05922181372549,7.912279892349097,6.804328311004555,7.072463529135064,6.771692498124167,7.1018581942944605,0.04409593417157765,0.04245337136324552,0.04532540760971593,0.04244131152939877,0.20999031923300096,0.2060421591889522,0.21289764585292137,0.20601289165826195,0.9665008603900039,0.9535535845805628,0.978039695312156,0.9474428972272666
gl-0647.jpg,glioma,153.0219362745098,251.0198385236448,132.75666360294116,251.3128335255671,0.6546653592790547,0.6072041460108974,0.6645441144284656,0.6048082140147091,4.488020833333333,5.960153787004999,4.063036151960784,6.000753556324492,5.497652269834185,5.697124045544103,5.422046291515028,5.708417012319787,0.10085887165355573,0.09795963596647021,0.10269985259106322,0.09774215689969891,0.3175828579340449,0.31298504112252745,0.3204681771893478,0.31263742082434554,0.9737044056919799,0.9569431971307159,0.977188312463382,0.9568929404334215
gl-1374.jpg,glioma,205.251899509804,311.34283737024225,139.09862132352941,308.35407920030764,0.53138364461723,0.47076798425519406,0.5486143712341411,0.46964282799446944,6.219240196078432,8.00648981161092,4.934528186274509,7.98883506343714,6.855277333849704,7.100925570913645,6.719786886166278,7.100892049423404,0.027657756284767288,0.02555529782485399,0.028611178223970347,0.025588459293375027,0.1663062124058127,0.1598602446665649,0.1691483911362161,0.1599639312263081,0.9723653538165754,0.958114137077914,0.9812843068440354,0.9585162234598285
gl-0208.jpg,glioma,189.70833333333331,328.70686658977314,176.7359068627451,327.4565167243367,0.6321239701665619,0.5789913293538671,0.6410388461502359,0.5774643267338119,5.256004901960783,7.0559323337178,4.791727941176472,7.127627835447903,5.683689596764189,5.913446924263849,5.625442701982022,5.917624261849112,0.09520565644542514,0.09066989719891541,0.09538727651417878,0.09071096158118581,0.3085541385971433,0.30111442542481326,0.3088483066396492,0.3011826050441589,0.9750450333930127,0.9568307154524954,0.9767514764558818,0.9569949247058187
gl-1196.jpg,glioma,166.18700980392154,272.525813148789,127.6039675245098,261.75189542483656,0.5242914314048897,0.4574222854646773,0.5285232427882571,0.4537444013907213,5.692248774509804,7.646520569011919,4.9628829656862745,7.55267973856209,6.845924385967744,7.122461697978256,6.781912207021475,7.125313495354261,0.04211918450648488,0.04053115997588247,0.04335084908561311,0.04047406922573327,0.2052295897439862,0.2013235206722813,0.20820866717217396,0.20118168213267645,0.9749373546170035,0.9589177437277321,0.9807613049577906,0.9605418718933459
gl-0326.jpg,glioma,86.55634191176472,149.49068819684737,76.97135416666667,144.21025759323337,0.7193493222364427,0.6735749395324405,0.7336636373208038,0.6767278622586679,3.1059742647058823,4.019377162629759,2.657781862745098,3.9930795847750864,4.763794271345656,4.947760269283238,4.692142521505666,4.942200427833246,0.12393091209848676,0.11911485544923206,0.12434137610553184,0.11915434648578808,0.3520382253370886,0.3451302007202964,0.3526207255756982,0.3451874077740787,0.9741624057987518,0.9554598958372317,0.9770235829038821,0.9570331773034294
gl-0230.jpg,glioma,201.90219056372547,338.00119953863907,171.82529105392155,331.79477124183006,0.4194487710954989,0.3396968449326645,0.42332279648719695,0.33833677334602746,7.1078584558823525,9.371687812379855,6.379457720588235,9.510173010380624,7.907169849076061,8.208453431209152,7.842529188784468,8.226589433437857,0.004601100406844723,0.0035155795666677162,0.0043717127605293025,0.003445539607766273,0.06783141165304407,0.0592923229994214,0.06611892891244762,0.05869871896188428,0.9727049041363399,0.9542417245167789,0.9767726389855647,0.9550819590606595
gl-0430.jpg,glioma,184.7780637254902,296.5879123414071,141.0821537990196,285.2822606689735,0.5897167709039994,0.5313464160191371,0.6016533721136027,0.5340638459544267,5.513449754901961,7.323875432525952,4.607000612745098,7.174117647058825,6.348222345229769,6.5809151806062935,6.238529957887993,6.569781533218368,0.049819426399063754,0.047883084745006105,0.051407601878258956,0.047915856335975816,0.22320265768817305,0.2188220389837507,0.2267324455790546,0.21889690800917178,0.9763410078434002,0.9620885337002584,0.9819483958459609,0.9635336830625247
gl-0634.jpg,glioma,175.405300245098,247.98994232987312,105.57585784313724,252.2219146482122,0.5943061554762312,0.5352992014204251,0.6059714621062131,0.5305725215848949,5.2601715686274515,6.57436370626682,3.984987745098039,6.685797770088427,6.208036216865678,6.430198970917997,6.082722462386867,6.447436857141577,0.052750781630149755,0.05035419488644902,0.05415708618868044,0.05032523148979607,0.22967538316099476,0.2243974039209211,0.23271675098428227,0.22433285869394182,0.9663142534937162,0.9524270318844811,0.9797291735027043,0.9516151945886834
gl-0910.jpg,glioma,98.00049019607843,171.2483967704729,100.0269454656863,185.42949634755865,0.5292347526324912,0.4525287629529178,0.5288691666640929,0.4530261678175789,4.3456801470588236,6.086812764321416,4.320327818627451,6.177178008458286,6.828302195429582,7.152708141243096,6.83576265261782,7.1572796749292635,0.014493946161970457,0.012402519067800055,0.013946068223647455,0.012347790878644994,0.12039080596943628,0.11136659763052859,0.11809347240066852,0.11112061410307718,0.9708022109019923,0.9489411719728044,0.9702063367728649,0.9447129845082907
gl-0972.jpg,glioma,211.02017463235293,348.5221068819685,196.15497855392152,388.488212226067,0.4641584020710214,0.38615826650897217,0.4664837741234488,0.3777194961873436,6.588281249999999,8.8480123029604,6.232460171568627,9.325643983083431,7.508244851723049,7.807348751645705,7.471389766139667,7.856538842817942,0.005999309183404519,0.004805514337268028,0.005907423348666978,0.004730384803053154,0.07745520759383787,0.0693218171809426,0.0768597641725954,0.06877779294985521,0.964136135805987,0.9406875556602079,0.966676161759268,0.933886014662113
gl-0988.jpg,glioma,156.32282475490197,237.400215301807,108.60203737745097,240.8248058439062,0.5626191656240292,0.4797533496380118,0.5547135812944345,0.4854911233156454,5.144056372549019,6.783160322952712,4.502313112745099,6.691749327181853,6.5277920046593625,6.822509927720258,6.503722741732064,6.810683824061538,0.01703618889632293,0.013325207277655167,0.016365417926323404,0.013311361125855682,0.13052275240862388,0.11543486162184786,0.12792739318192725,0.11537487215965044,0.9736024044207509,0.9599720245002624,0.9816609882828599,0.9593946053680109
gl-0489.jpg,glioma,166.0544117647059,289.4003844675125,157.0439644607843,288.16221453287204,0.5891626619086981,0.5282580728236996,0.5959531788219369,0.5319477695851904,5.19436274509804,7.057716262975779,4.739093137254902,6.774317570165321,6.116063147728006,6.37906103857955,6.059169002987254,6.350978598357146,0.06650865859134707,0.06253728017837165,0.06631784018898228,0.062489815986250793,0.2578927269066483,0.25007454924156447,0.25752250423794476,0.2499796311427209,0.9751781315165953,0.9568002286886962,0.9765250161646921,0.956985054490222
gl-1575.jpg,glioma,123.17460171568631,186.8338946559016,91.6463541666667,190.96652056901198,0.6410723058732483,0.5903139174373797,0.6471952296435456,0.5897756361411784,4.215625,5.500653594771243,3.7656862745098043,5.53765474817378,5.661553729177457,5.876800977006766,5.601702122741627,5.87597621923211,0.0935401011301618,0.09051297367217916,0.09495916581438031,0.09050257031535351,0.305843262358617,0.30085374132986803,0.3081544512324628,0.30083645110816193,0.9762694973036523,0.9640620224029982,0.9823445492322319,0.9632671012364952
gl-0141.jpg,glioma,169.50962009803925,279.38197616301426,130.67087928921566,254.23084967320264,0.5603279906405634,0.49338497976482787,0.5646574724472747,0.4893777440128719,5.5900122549019615,7.366812764321415,4.59750306372549,7.175040369088812,6.614120043383242,6.876674931085593,6.515474752246408,6.885490261134516,0.04960791506065127,0.04723909985823037,0.05045316620635694,0.047228272448963465,0.22272834364007485,0.2173455770385732,0.22461782254833862,0.2173206673304761,0.9748831529737341,0.958640577910458,0.9806409354631972,0.9623639249595627
gl-0961.jpg,glioma,184.1137867647059,308.5187389465591,155.9677542892157,312.59855440215307,0.5070171522030337,0.4306345171121151,0.509479720660737,0.4334187730509669,5.955821078431372,8.145067281814688,5.252313112745098,8.144821222606689,7.059462633596624,7.366849598283772,6.982641467247679,7.360487863423298,0.023054198397438788,0.021106112530876756,0.023482912878310034,0.02115102460370356,0.15183609056294484,0.1452794291387351,0.15324135498719016,0.14543391833992358,0.9737031245607884,0.955953762491004,0.9777312928208013,0.955371300235507
gl-0449.jpg,glioma,220.23423713235297,408.11673971549413,242.86893382352946,409.4934717416379,0.45450060398593206,0.36611539565484025,0.44831484799813204,0.3628319352176724,6.828967524509805,9.706835832372166,6.826899509803922,9.55766243752403,7.670941407037719,8.021499334902169,7.6600138162478455,8.021260340954518,0.004244676917756996,0.003190930646406515,0.004223177806087204,0.0031272079573097674,0.06515118508328913,0.05648832309784488,0.06498598161209233,0.0559214445209507,0.9604226142992418,0.9265598685738018,0.9563559475248368,0.9263121272510394
gl-0827.jpg,glioma,157.94500612745102,228.08830449826985,105.06044730392159,243.03366397539412,0.5504423287381632,0.48227410755061617,0.5569691527996061,0.4829684774270041,5.348805147058824,6.865513264129179,4.418167892156864,7.046858900422915,6.6655218254078035,6.924645564127446,6.568907086137654,6.931409283199551,0.04628463821381801,0.04418801995683497,0.04724521565098161,0.044195624047238216,0.2151386488147074,0.21020946685826253,0.21735964586597395,0.2102275530163404,0.9747445256681949,0.9635474925681697,0.9832092959370335,0.9611589622636033
